,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
573, 2020 Chevrolet Silverado 1500 LT,"8,315","Yakima, WA 98901",1.5, Gasoline,20,23, 4WD, 5.3L V8 16V GDI OHV, Blue,-1, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$43,995"
574, 2016 Honda HR-V EX,"42,680","Yakima, WA 98903",4.9, Gasoline,27,32, AWD, 1.8L I4 16V MPFI SOHC, Milano Red, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,264"
575, 2011 GMC Acadia Denali,"65,750","Yakima, WA 98903",4.9, Gasoline,16,23, AWD, 3.6L V6 24V GDI DOHC, White Diamond Tri-Coat, Cashmere, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$17,998"
576, 2018 Jeep Wrangler Unlimited Sport,"45,564","Yakima, WA 98903",3.6, Gasoline,17,23, 4WD, Regular Unleaded V-6 3.6 L/220, Bright White Clearcoat, Black, Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$29,980"
577, 2014 Mercedes-Benz Base,"41,005","Warrenton, OR 97146",5, Electric,85,83, FWD, Electric, Jupiter Red,-1, 1-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$15,995"
578, 2021 Mazda Mazda3 FWD w/Preferred Package,6,"Vancouver, WA 98661",4.4, Gasoline,26,35, FWD, 2.5L I4 16V, Soul Red Crystal Metallic, Black / Navy Blue, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,172"
579, 2020 Volkswagen Jetta 1.4T S,"14,192","Vancouver, WA 98662",4.9, Gasoline,30,40, FWD, 1.4L I4 16V GDI DOHC Turbo, Pure White, Titan Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,797"
580, 2018 Jeep Cherokee Latitude Plus,"42,276","Vancouver, WA 98662",4.5, Gasoline,21,28, 4WD, 2.4L I4 16V MPFI SOHC, Granite Crystal Clearcoat Metallic, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,288"
581, 2011 Kia Forte EX,"93,698","Portland, OR 97220",4.6, Gasoline,26,36, FWD, 2.0L I4 16V MPFI DOHC, Black, Tan, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$6,999"
582, 2019 Nissan Altima 2.5 SL,"44,345","Moses Lake, WA 98837",5, Gasoline,28,39, FWD, 2.5L I4 16V GDI DOHC, Brilliant Silver Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$21,500"
583, 2020 Ford Shelby GT500 Base,5,"Seattle, WA 98125",4.7, Gasoline,12,18, RWD, 5.2L V8 32V MPFI DOHC Supercharged, Blue, Ebony, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$95,997"
584, 2019 Lexus NX 300h Base,"42,127","Seattle, WA 98125",3.6, Hybrid,33,30, AWD, 2.5L I4 16V MPFI DOHC Hybrid, Silver Lining Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$32,995"
585, 2017 Toyota Highlander Limited,"96,613","Seattle, WA 98125",3.9, Gasoline,20,26, AWD, 3.5L V6 24V GDI DOHC, Blizzard Pearl, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$29,000"
586, 2013 Volkswagen CC 2.0T Sport,"81,704","Seattle, WA 98109",4.7, Gasoline,22,31, FWD, 2.0L I4 16V GDI DOHC Turbo, Reflex Silver Metallic, Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Brake Assist', 'Stability Control']","$10,588"
587, 2013 Volkswagen CC 2.0T Sport,"87,937","Seattle, WA 98133",4.4, Gasoline,22,31, FWD, 2.0L I4 16V GDI DOHC Turbo, Candy White, Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Brake Assist', 'Stability Control']","$9,980"
588, 2014 Hyundai Veloster Base,"77,911","Seattle, WA 98133",4.4, Gasoline,26,35, FWD, 1.6L I4 16V GDI DOHC, Ultra Black Pearl, Black, 6-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$8,980"
589, 2016 Jeep Patriot Sport,"67,265","Seattle, WA 98133",4.4, Gasoline,23,30, FWD, 2.0L I4 16V MPFI DOHC, Bright White Clearcoat, Dark Slate Gray, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$13,971"
590, 2014 Chrysler Town & Country Touring,"112,927","Seattle, WA 98133",4.4, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Bright White Clearcoat, Black / Light Graystone, Automatic,"['Bluetooth', 'Rear Seat Entertainment']","['Backup Camera', 'Brake Assist', 'Stability Control']","$10,971"
591, 2021 Hyundai Kona EV Ultimate,1,"Seattle, WA 98133",2.5, Electric,132,108, FWD, Electric,-1,-1, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$41,495"
592, 2021 Hyundai Kona EV Ultimate,1,"Seattle, WA 98133",2.5, Electric,132,108, FWD, Electric,-1,-1, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$41,845"
593, 2021 Hyundai Kona EV Ultimate,1,"Seattle, WA 98133",2.5, Electric,132,108, FWD, Electric,-1,-1, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$41,900"
594, 2007 Nissan Sentra SE-R Spec V,"140,121","Seattle, WA 98133",3.4, Gasoline,24,31, FWD, 2.5L I4 16V MPFI DOHC, Super Black Clearcoat, Gray, 6-Speed Manual,-1,-1,"$5,499"
